Actual Product Weight,Linear Regression,Decision Tree,Random Forest,SVR,XGBoost,Neural Network
16076,17842.8733,17117,16805.66,22033.9943,16922.74,16682.58772
19110,19991.3997,18094,18976.64,21933.82801,19096.41,19866.64989
46073,46632.41146,46062,46114.59,23136.26843,46183.6,46701.97551
28139,28824.8358,27080,27741.68,22348.84291,27468.824,27602.86561
37143,34505.36561,34133,35079.02,22536.63775,35095.613,34628.50568
31076,32193.1452,31132,31932.83,22468.45045,31533.824,33225.63446
30093,30824.18351,30124,30943.45667,22612.55774,30892.37,31435.64505
22133,21215.10188,23130,21903.73,22199.52229,22153.1,21667.86589
16107,17580.25374,17076,16729.71,21999.85668,16966.693,16695.51331
36055,34525.72217,37136,35002.3,22440.88302,35596.805,35500.70656
36056,36422.64542,36103,35988.02,22380.7757,35823.453,36098.95601
11138,9703.828445,10127,10652.22,21478.8842,10453.91,10272.92124
27148,26061.34059,26149,26101.1,22309.40738,26252.549,26364.50202
25145,24755.44028,25070,24767.34,22192.51264,24489.95,24618.80725
38083,40531.07216,39122,38614.52,22384.44835,38254.492,39622.24395
7067,7972.295967,8099,7856.68,21658.1132,8170.296,8178.233822
28109,30566.26682,29056,28669.26,22576.38987,28525.764,29297.27272
6082,6185.208296,7132,6668.95,21510.31517,6599.4067,6861.646242
8056,7111.833321,8118,7796.886667,21665.71516,8076.8296,8002.940647
7078,6967.422979,7109,6498.732,21179.92861,6585.082,7930.635711
40066,40161.11403,39072,39525.63,22647.23312,39322.164,40338.13021
23110,25464.80589,22117,22737.77,22055.46525,22859.09,24014.53404
29095,30211.48275,34058,31853.18,22196.5802,31848.162,30934.88237
11149,11062.04986,11136,11857.34,21682.45293,11953.903,11864.94292
12069,12228.55127,13099,12420.95,21595.34622,12456.304,11415.59528
5098,5408.840837,5110,5503.94,21729.16082,6041.1963,6881.531406
16084,15242.2181,15080,14971.04,21732.62171,14720.85,15134.09598
7115,8203.499678,7078,7154.95,21422.58125,7068.416,7144.118102
20141,20501.04856,21128,20354.55,21886.06314,20896.557,20257.52286
6143,6100.978428,5138,5540.99,21402.1998,5565.755,5776.324911
12070,12802.58714,11122,11455.65,21818.81583,12073.332,12107.51037
31109,31563.95512,31063,31037,22355.5235,30903.535,31696.89693
27133,30572.90994,28109,28382.76,22578.50033,28494.818,29275.57218
25105,26721.49298,25146,25095.59,22079.41757,24717.166,24811.86632
40079,36121.80186,39072,38964.71,22402.88228,39621.95,37638.55279
14097,13509.28762,14081,14076.97,21905.44962,14309.302,13705.94602
20145,21243.51318,20133,20116.58,21830.6966,20029.568,19495.77139
29100,32113.80794,28061,29841.75,22488.81153,29722.893,30578.30066
6076,6501.423651,6140,6417.2325,21950.38082,6409.5845,7576.555534
33126,34785.6917,32146,32767.85,22610.40495,33566.875,34898.17862
9076,9832.975271,8105,8201.31,21467.7456,8271.7295,8746.402563
8123,9605.713329,7129,7233.91,21398.25298,7566.761,7613.631106
28128,30733.32956,28091,28297.8,22265.73684,27951.021,29058.22359
29141,28464.4545,30067,29225.72,22362.93287,28604.79,29126.01478
12085,12072.97783,12096,12210.33,21505.39996,12212.087,11439.53765
11137,12122.83117,12069,11845.43,21707.3774,12004.041,11785.67282
18069,18525.31406,17105,16991.19,21717.34559,16854.791,17097.63966
8144,8994.001112,8078,7847.74,21492.56688,7942.4365,8605.870867
46075,44895.72169,46114,46403.54,22475.73308,45894.19,46780.64855
25145,25059.73748,24058,25503.93,22154.33748,25911.963,25758.14711
17132,17714.5216,17080,17117.28,21999.29912,15943.33,16429.18457
54150,49262.44985,53057,53309.11,23115.75111,52614.844,51332.65819
18102,16955.44143,17143,17693.37,21779.36479,17812.523,17634.56565
5081,5921.39996,6081,5965.96,21775.79332,5869.5215,6303.66293
6090,6577.856532,6114,6603.55,21289.77108,6598.393,5838.060382
8145,8013.622433,8089,7749.33,21743.31069,7952.0605,8327.340693
31111,30104.06403,31138,30406.93,22289.41089,30457.613,29774.9851
36097,35318.46559,36115,35652.84,22453.69234,36061.133,35505.69072
13150,14463.21999,14137,13777.89,21975.33167,13807.601,13746.08677
25149,23217.34047,25098,24252.26,22243.61318,24481.748,24114.5345
5083,5431.371212,5076,5133.34,21763.18882,5488.164,5687.308172
22149,23947.59661,22121,22049.65,21878.07207,22098.143,22314.28112
39112,37194.78148,39121,38333.78,22680.60117,38691.78,38828.48448
20112,20828.98119,21069,21284.85,22218.26441,21595.797,21267.66057
30135,29940.07692,31059,30650.47,22289.3351,30095.45,30644.69444
51075,49033.64664,53067,53287.64,23027.10678,52775.953,51285.77658
29117,27177.88451,29133,26995.65,22158.59095,27243.27,26967.00093
11091,12427.20392,13086,11917.42,21450.10736,11813.288,10973.03401
3064,933.1555137,5084,3564.26,21131.34965,3959.8865,5071.32063
16125,15846.28952,16149,17056.44,21868.15721,16889.201,16760.34578
26063,26986.76649,26072,27042.74,22263.59003,26996.564,26899.18663
17095,17771.993,18070,18190.96,22132.69185,18327.73,18209.69822
29097,31564.11238,30055,30257.15,22502.01704,29648.682,30501.44757
27073,30631.92608,28069,28791.41,22276.93813,28820.604,29736.89134
28107,27817.95634,28134,26969.33,22418.91363,26751.043,26546.36132
28114,27194.61844,28109,27736.56,22168.11626,27500.783,27678.79031
21110,21625.12164,21140,20903.84,21906.69998,20724.637,20789.49963
13129,12921.06962,13091,12367.59,21912.80185,12506.433,12118.58251
14127,13194.16661,15086,13575.31,21886.88269,13204.916,13715.75667
28103,31229.01419,31121,30954.84,22656.60183,29353.008,30674.60483
4142,5599.524162,5126,4383.853333,21904.52814,5013.331,5724.607033
8132,7992.184346,8084,7943.04,21559.98501,8073.8657,8154.843486
24068,24346.93512,23057,23181.55,21963.8659,22917.46,22738.99618
39063,40077.20863,38076,38162.78,22840.19292,38570.746,39069.68916
30084,29684.23093,30100,31327.92,22062.62528,30443.562,29839.76161
3114,11.44468311,3073,3638.66,21433.38027,3832.4126,2659.933397
6061,1208.697475,6126,7127.48,21375.1102,6878.1626,5848.262073
25115,25317.87147,28109,26773.04,22084.48353,26154.355,25834.40936
23062,25316.31346,25090,24164.39,22396.92803,24144.871,24035.36228
17131,18452.5317,18117,18965.75,22110.72187,18942.975,18508.88875
21067,21470.67364,21100,20701.95,22084.69357,20770.633,20771.18609
18102,17088.81029,19090,18393.63,21998.7171,18231.549,17996.88978
6065,6827.598296,6139,5945.19,21845.23206,6065.3247,5682.537719
13119,13368.14191,11070,12431.91,21709.51081,12334.06,12243.6286
21126,20874.1513,23097,21911.46,21716.15395,21745.926,21032.22666
33056,34408.16899,33124,32811.12,22628.68212,32282.176,34023.72529
16108,15505.02613,17141,16249.6,21749.85419,15894.577,15388.50131
22143,23528.96915,22068,22083.09,22034.24421,21907.045,21831.16075
8056,9268.56892,9148,8459.77,21515.17342,8308.8,8996.569606
5075,5506.656171,5124,4669.73,21768.08058,4878.294,4957.488212
8065,9516.77985,8110,8135.29,21672.71035,8116.871,8356.749333
6121,2038.851033,6123,6942.29,21769.26301,6120.4834,4732.014592
46082,42839.74882,47115,46169.68,22445.32114,45879.4,44570.97312
17100,16233.17988,16065,15857.24,22013.80916,15990.066,15945.27602
23112,23383.87116,22110,23003.55,22085.21421,23471.883,22942.13089
5109,1402.212901,3125,3487.6,21314.21255,3599.9036,3583.837016
31135,32120.59646,29062,29926.15,22465.49116,29716.959,30849.91395
22105,24004.97871,25100,24048.08,22088.94761,23727.986,23903.47293
8080,9103.519211,7104,7645.78,21648.35547,7469.3257,7612.441143
15064,15101.36575,14117,14480.06,22028.1222,14490.615,14534.91051
30123,28311.67228,28084,28740.4,22458.73405,29070.16,28927.48791
32081,30452.85635,32147,31947.01,22591.5607,31404.246,30644.42402
39058,39373.28808,39077,38608.6,22600.69834,38742.348,38883.05872
23060,25571.5615,23090,24392.78,22330.94953,24033.713,24183.65983
13110,13222.56681,12119,12277.47,21908.81421,11675.385,11654.01774
28069,28646.05914,26087,27622.73,22389.98179,27685.824,28425.55368
24080,24087.87472,25078,24800.96333,22330.05942,24627.287,24009.61521
18128,17484.79861,17146,17938.54,22057.3308,18075.727,18565.01048
12124,13010.71436,12065,12071.77,21536.67666,12152.913,11667.81339
35104,36765.15663,35118,34903.74,22369.70853,34671.82,35831.09416
31065,31319.33482,31100,31995.99,22493.15304,31219.732,31688.95104
8112,9137.701227,7133,7387.65,21570.9869,7438.558,7387.342193
20145,20479.31756,18065,18781.17,21911.73534,18872.258,18739.94355
40056,41628.30397,39102,39563.1,22182.27295,39199.56,40863.39284
8089,9734.943114,8110,8586.59,21301.1518,8355.416,8269.573665
20126,20036.36387,21092,21084.95,21965.98692,20532.756,20933.18729
6141,7958.881572,6077,6613.55,21362.08399,6738.8066,8608.643886
3058,273.4473434,3131,3468.97,21177.43476,3434.8423,3188.017498
31134,31715.27565,31064,31310.53,22587.36734,31731.686,31771.0854
6055,5720.459271,5064,5817.23,21730.00014,5878.6846,5242.630046
3058,1203.129606,4139,3920.93,20989.4083,4012.2112,3897.142244
10116,8836.748839,10149,10560.09,21523.94181,10299.559,10594.12464
38107,38604.97688,36126,36625.36,22552.50545,36593.066,37367.41967
34062,35311.00095,35064,35445.75,22525.84835,35798.695,35809.18216
16144,18061.31689,17086,16390.21,21982.96049,16852.936,16969.65558
17144,17081.42701,18091,16768.89,21701.1631,16461.312,15997.3685
24094,23273.54812,24058,23843.08,22028.49523,24334.652,23496.59831
16055,16443.16958,16068,16545.31,22049.35367,16761.568,15898.38376
40150,39076.5828,41134,40479.37,22595.22126,40324.863,39408.72582
37097,34865.96013,37126,36864.28,22414.62863,36826.125,35731.12471
7091,8276.736458,7110,7123.04,21465.0881,6971.001,6711.307938
51093,49830.57139,52056,51520.19,22318.00419,49980.4,51616.19352
53124,49418.68793,53115,52603.23,22824.44757,52348.363,51469.27221
33142,29974.85917,31095,31157.48,22615.34868,31169.033,30679.68163
36092,33207.35221,35061,35161.91,22132.76302,34871.402,34870.16368
32057,28829.0783,31111,30337.73,22321.0061,30197.51,29931.53508
23089,22475.68457,22113,23018.36,22008.86063,23173.535,23123.08713
29060,26555.93427,29083,28599.68,22191.35886,27863.426,27009.3968
13066,15596.38235,14140,13933.67,21634.02513,14135.78,14175.32265
30083,27101.48528,28139,29098.42,22401.41345,28645.75,28403.20262
20061,21006.85471,20133,20045.8,21804.94706,19774.87,19819.53759
23083,25305.62882,23118,23663.46,22269.06229,24008.77,23905.83577
29118,30402.67895,29137,29229.32,22297.48086,29021.504,29304.03112
16102,18273.50731,17106,16948.42,21771.48939,16887.385,16769.02459
6113,5822.740813,5070,5143.64,21637.23675,5306.5874,5692.424272
6109,5571.03291,5087,5427.57,21956.52378,5113.617,7545.066007
12074,10931.8471,12079,11975.23,21452.63676,11698.041,11681.90748
16076,16227.27732,17096,16951.36,22005.78465,16760.299,17298.99058
21090,20720.03961,21064,20508.08,21947.32588,20537.555,19608.60355
13069,13413.0054,13121,13494.01,21629.38148,13807.137,12623.35995
7069,6876.804907,6142,6209.58,21920.60377,6584.9746,6959.50985
24113,24280.41435,24063,24802.39,22312.42755,24770.672,24537.24904
7069,7242.264709,7150,7187.46,21302.21659,7038.7715,6569.642048
5083,5732.935988,5090,5424.05,21187.24372,5319.3623,7805.770007
7084,6894.278886,7066,6288.46,21916.18745,6189.9375,6816.41462
8146,8708.052133,8055,8383.39,21970.78255,8508.575,8507.61711
22128,24323.19883,22082,23052.445,22229.86077,22929.395,22950.80829
14123,13644.58688,14117,14035.24,21491.56761,14012.839,13555.46826
7066,8504.281293,7145,7235.89,21413.99543,6886.2393,7212.954596
29137,28128.87857,30145,29496.36,22341.56896,29127.742,28326.63845
44131,41150.01273,45145,44774.79,22783.48406,44107.855,43079.90159
7072,7991.376555,7055,6791.82,21394.70547,6742.1665,8246.046612
5099,5988.012083,5083,5081.281667,21443.44027,4763.021,6867.09892
15122,14108.1916,14143,14211.19,21598.45045,13917.722,13102.81918
17118,15269.33128,16115,15702.59,21758.65261,15798.585,15587.01992
48140,46305.51977,49108,49221.8,22885.9399,48137.02,46830.54101
14110,12997.50759,13149,13916.84,21883.51828,14153.739,14932.9551
6114,1164.686482,3089,4947.4,21347.91226,6778.932,3973.311575
21086,21351.38988,19131,19889.41,22285.53765,20377.531,20395.39739
7086,6551.949509,7077,6753.16,21579.5745,6654.1123,7278.858879
15143,15608.59911,15109,15173.4,21763.03811,15075.053,14281.52356
53116,49468.05937,53081,52992.12,22714.25835,53286.6,52453.82558
8071,7182.418299,8061,7787.35,21500.78979,7742.8047,7887.442656
29085,31653.29174,31086,28935.58,22375.94775,29279.457,30387.03015
48116,44638.40401,48076,48694.35,22423.59986,49411.586,46850.04159
4081,1930.227157,4088,3741.01,21432.13247,2857.6448,5246.847513
8095,7932.452957,8089,7964.26,21525.56314,7999.938,7848.560571
29145,31985.21396,30068,30530.17,22677.20208,30436.904,31789.56209
38127,35886.74466,37144,38691.04,22844.92184,38914.223,37846.04519
21093,22796.0017,21132,21704.12,21903.95474,22001.197,21677.10511
6086,7335.101846,5056,5282.06,21513.76011,5683.85,6995.889105
19101,20157.90238,18110,18328.07,21714.74067,18691.047,18824.29318
7130,6635.425115,7082,6798.72,21510.2413,6621.8784,6804.063824
9067,8854.824905,8105,8111.88,21485.84442,8126.981,8128.560477
21084,22567.08013,21066,21346.53,22356.92762,21541.291,21731.85098
36141,33369.86583,34121,34784.14,22773.06175,34466.44,34112.68834
10077,9478.872219,10072,9507.11,21800.30562,9484.228,9644.439181
5130,5760.779542,4093,4430.39,21615.64915,4578.185,4820.441188
20144,21348.52754,20073,19511.86,21896.21087,19464.668,19903.99812
29101,28435.1377,30111,29172.52,22578.6663,29110.041,28715.31303
27137,30358.54666,28139,28144.5,22593.60175,28035.238,29476.81311
4127,1201.388021,6072,5001.52,20931.17943,5663.66,4526.632487
6107,6324.781456,6094,5538.07,21495.94924,5617.465,5787.452365
20140,19625.5531,22128,21557.58,22139.36964,21317.674,20780.36125
28135,30278.08237,29066,28681.32,22524.65647,28586.39,29009.70978
26056,23055.08236,24128,23604.52,22286.34004,23381.23,23662.03645
6146,6469.380594,7133,6922.97,21499.02177,6787.0767,7270.536593
9101,9327.042142,9108,9397.01,21570.2369,9663.853,9253.369098
29068,30916.1546,29100,28995.08,22237.735,28569.648,29464.37526
23102,23578.43866,21094,21564.94,22023.42942,21694.645,22121.09182
43064,40983.58227,41092,41739.26,22451.12238,43077.33,41409.25762
46146,43882.22044,45144,46084.17,22881.03315,45577.453,44632.1774
15102,16010.73948,15110,15521.936,21868.81672,15131.11,14793.45713
7125,7680.71527,7115,7000.97,21226.83318,7126.991,6503.068118
14062,14682.10667,14078,14777.2,22033.85921,14666.609,14651.6068
29070,30631.5363,28072,28545.48,22360.66433,28086.926,30165.79914
27064,25973.64897,28117,27797.97,22118.04461,27875.434,26641.97095
30151,28386.41096,31139,30643.46,22102.11688,31624.693,29937.1751
37108,34628.59353,36092,36753.09,22753.92792,37395.58,36413.38846
12093,12078.44545,12074,11501.73,21703.51178,11891.053,11901.0581
42057,40566.52626,42065,41728.15,22732.44015,41906.14,40789.93548
19125,19844.34612,20086,18765.2,22044.4951,18504.734,18445.93563
7091,7660.120266,7089,6744.71,21780.46773,6605.3306,7810.716887
34123,32443.73494,32143,32903.59,22219.97509,33045.645,32538.58888
28060,28376.59203,26114,27629.13,22352.28399,27650.912,27679.47971
24077,23174.53478,23135,23949.37,22188.36971,23785.805,22708.46693
32055,30286.10529,32073,31076.42,22343.0443,30419.002,30591.45519
24062,25682.76838,24088,25234.42,22369.86218,25583.504,26371.74356
8062,7601.785395,7062,7485.74,21185.12569,7538.732,8023.826009
21114,20972.88982,20137,20441,22190.74573,20321.076,20348.91976
28059,29981.80117,28109,27647.23,22228.10003,27769.271,28560.71231
28084,27502.08042,25086,27098.46,22115.802,27070.129,28405.76968
36097,37073.89156,36121,35983.02,22559.89147,35289.254,36368.32817
30134,30285.85819,30149,30421.985,22273.24385,31194.428,31063.61642
28151,26829.517,28063,27866.76,22202.68266,27582.975,26850.02168
16066,17281.00022,17086,16713.23,22044.25844,16465.191,16472.15857
30117,30867.08906,30120,30602.84,22157.91715,30498.682,30732.91635
24082,23564.15939,24075,24923.03,22231.49389,24759.545,24707.8021
36107,36146.30473,36151,35166.62,22315.90884,35204.902,35774.8808
12144,11731.73196,12128,11535.43,21551.66896,11796.994,11605.04637
31120,34029.95946,32119,32123.21,22471.35897,32242.291,32512.66012
26118,26022.94888,24080,24080.21,22381.46442,24399.494,25651.3615
9080,8029.404292,8126,8228.6,21619.12852,8030.232,7442.332558
17085,17659.04903,19099,18393.62,21997.25804,17595.844,16964.77528
6061,7212.909096,6088,5827.38,21302.93889,5889.1846,6102.946004
10122,11545.2479,11102,10873.33,21574.58315,10950.219,10202.74043
4099,5407.249847,4073,4888.253333,21733.12313,4826.134,4853.651048
32064,33484.39679,33123,33016.48,22269.21515,33009.582,33386.64135
16116,15854.50333,16150,16058.64,21983.24147,15749.837,15618.13599
5095,6055.260621,5078,5249.62,21596.31138,5379.83,6165.011565
11113,12623.02078,12134,11669.71,21476.91504,11388.421,11449.8046
17090,16692.48095,16122,16747.02,21493.24945,16628.113,16847.79185
27096,30931.5653,27139,28838.88,22190.76044,29262.879,30035.54525
15101,15190.15706,15141,15454.85,21880.58543,15232.321,15187.65955
14120,13383.74281,13099,13863.14,21999.54935,13855.527,13225.67492
34106,31939.79402,31109,31214.6,22602.73153,31571.725,33108.14511
16067,17785.40356,17059,16952.23,21859.09776,16759.668,16058.87149
44147,43205.66174,47073,45388.49,22959.29345,45376.875,44509.02837
44147,42435.46509,44085,44094.89,22732.09525,43373.633,43791.08453
27059,27499.4573,30098,29290.03,22257.05244,28704.908,28184.78246
10121,10367.65079,11102,9926.63,21538.06005,9795.393,9800.536852
35106,33736.28753,36084,35280.3,22208.59447,35577.164,35233.22054
7087,7701.683909,7149,6967.42,21576.86541,6806.608,7499.27762
28094,30109.53726,27100,27630.72,22263.05537,27523.691,28697.9706
28133,31816.34379,31061,29162.88,22641.83983,29663.969,30681.62274
